Burai Krisztián	Kőházy Ferenc	1.0
Burai Krisztián	Rácz Gergő	1.0727272727272728
Jakab György	Orbán Tamás	1.2701298701298702
Hauber Zsolt	Orbán Tamás	1.1454545454545455
Fehér Attila	Lányi Lajos	1.0
Lányi Lajos	Lányi Lala	1.6961038961038961
Fehér Attila	Lányi Lala	1.0
Gömöry Zsolt	Valla Attila	1.155844155844156
Erős Attila	Hrutka Róbert	1.0
Erős Attila	Molnár Gábor	1.0103896103896104
Berkes Gábor	Valla Attila	1.425974025974026
Kiss Gábor	Valla Attila	1.0311688311688312
Berkes Gábor	Kiss Gábor	1.0
Gidófalvy Attila	Szigeti Ferenc	1.155844155844156
Fehér Attila	Varga Zoltán	1.0
Fehér Attila	Laár András	1.0
Fehér Attila	Lengyelfi Miklós	1.0
Fehér Attila	Márton András	1.0
Blum József	S. Nagy István	1.0103896103896104
Halász Rudolf	Nádas Gábor	1.0415584415584416
Kotsy Krisztina	Tradícionális	1.0103896103896104
Csicsák Norbert	Lombos Márton	1.0415584415584416
Ifj. Kalmár Tibor	Majláth Júlia	1.2181818181818183
Bereményi Géza	Dés László	1.6233766233766234
Galambos Zoltán	Krajczár Péter	1.0103896103896104
Deák Tamás	S. Nagy István	1.0831168831168831
Deák Tamás	Halmágyi Sándor	1.103896103896104
Bágya András	Reményi Gyenes István	1.0103896103896104
Deák Tamás	Fülöp Kálmán	1.1454545454545455
Deák Tamás	Szenes Iván	1.0311688311688312
Koltay Gergely	Victor Máté	1.0415584415584416
Johnny K. Palmer	Orbán Tamás	1.0103896103896104
Bradányi Iván	Victor Máté	1.1974025974025975
Bradányi Iván	Horváth Attila	1.0103896103896104
Bradányi Iván	Gábor Pál S	1.0311688311688312
Gábor Pál S	Tardos Péter	1.0207792207792208
Malek Miklós	S Nagy István	1.1142857142857143
Bradányi Iván	Bágya András	1.0415584415584416
Bradányi Iván	Legrand Michel Jean	1.135064935064935
Gábor Pál S	Gábor S. Pál	1.6025974025974026
Gábor Pál S	Szenes Iván	1.4987012987012986
Bradányi Iván	Ismeretlen, Nem Védett Szerző	1.0311688311688312
Krajczár Péter	Tabár István	1.4051948051948053
Balázs Árpád	Ismeretlen, Nem Védett Szerző	1.0311688311688312
Müller Péter Sziámi	Tolcsvay László	1.0831168831168831
Horváth Zsolt	Orbán Tamás	1.0
Harmath Szabolcs	Orbán Tamás	1.5818181818181818
Szabó Sándor	Z. Horváth Gyula	1.0
Horváth Jenő	Szabó Sándor	1.0415584415584416
Harmath Szabolcs	Valla Attila	1.6545454545454545
Csajtay Csaba	Orbán Tamás	1.4987012987012986
De Fries Károly	Szécsén Mihály	1.1974025974025975
Horváth Jenő	Tradícionális	1.0
Békeffi István	Szilágyi László	1.0415584415584416
Kányádi Sándor	Tradícionális	1.0207792207792208
Horváth Attila	Pomázi Zoltán	1.394805194805195
Horváth Attila	Vörös Andor	1.3324675324675326
Ismeretlen, Nem Védett Szerző	Vörös Andor	1.0207792207792208
Tradícionális	Vörös Andor	1.0311688311688312
